Examplar Code,Book Title,Author ID,Author Name,Stock,Borrowed,Available,Category,BookYear
2913,Graphic Anatomy 2 Atelier Bow-Wow,1039,Lily Cooper,5,5,0,General Knowledge,2009
2914,Data Structures and Algorithms in Python,1040,Oscar Nakashima,10,10,0,General Knowledge,2001
2915,"Elements of User Interface Design, The",1041,Zara Hughes,2,2,0,General Knowledge,1983
2916,On Islam,1042,Landon Perez,1,1,0,General Knowledge,1980
2918,"Common Grace: God's Gift for a Fallen World, Volume 2",1043,Cynthia Rogers,2,2,0,General Knowledge,1992
2920,Architecture and Theology: The Art of Place,1044,Uma Nakashima,6,6,0,Architecture,2018
2921,"Life Journey With A Servant Of God, The: A Family Memoir Of Rev. Dr. Stephen Tong",1045,Ralph Green,2,2,0,General Knowledge,2002
2922,Design Thinking,1046,Raj Rossetti,5,5,0,General Knowledge,2012
2925,Site Analysis: Diagramming Information for Architectural Design,1047,Xavier Ross,12,11,1,General Knowledge,1998
2926,"Ventilator Modes Made Easy: An Easy Reference for RRT'S, RN'S, and Medical Residents",1048,Xander Butler,1,1,0,General Knowledge,2012
2927,"Advanced Ventilator Book, The",1049,Evan Howard,3,3,0,General Knowledge,2002
2928,Essentials of Mechanical Ventilation,1050,Helena White,1,1,0,General Knowledge,2009
2929,"Professional Practice of Architectural Working Drawings, The",1051,Harriet Green,2,2,0,General Knowledge,2022
2930,Public Places Urban Spaces: The Dimensions of Urban Design,1052,Landon Shah,5,5,0,General Knowledge,2021
2932,"City Assembled, The: Elements of Urban Form Through History",1053,Ralph Torres,1,1,0,History,2001
2933,Soil Mechanics: Concepts and Applications,1054,Derek King,2,1,1,General Knowledge,2013
2934,Soil Mechanics Fundamentals,1055,Quentin Lane,1,1,0,General Knowledge,2008
2935,Software engineering,1056,Tarek Hill,2,2,0,General Knowledge,2021
2936,Steel Structures: Design and Behavior,1057,Bryce Lewis,1,1,0,General Knowledge,1992
2939,Nanodesign: Some Basic Questions,1058,Kofi Cooper,4,4,0,General Knowledge,1981
2940,"Designing Data-Intensive Applications: The Big Ideas Behind Reliable, Scalable, and Maintainable Systems",1059,Tania Romanov,4,4,0,Technology,1991
2944,Chemical Process Safety: Fundamentals with Applications,1060,Derek Watson,3,3,0,General Knowledge,1990
2946,Network Programmability and Automation: Skills for the Next-Generation Network Engineer,1061,Ximena Lane,2,2,0,General Knowledge,1980
2947,Understanding Cryptography: A Textbook for Students and Practitioners,1062,Tania Rogers,1,1,0,General Knowledge,2013
2948,How to Make a Japanese House,1063,Landon Patel,2,2,0,General Knowledge,1993
2949,Matrix Structural Analysis,1064,Xavier Ross,2,2,0,General Knowledge,2015
2950,"Food Lab, The: Better Home Cooking Trough Science",1065,Pauline Lewis,1,1,0,General Knowledge,2013
2951,"Building Systems: Design, Technology, and Society",1066,Jamal Morgan,2,2,0,General Knowledge,1998
2953,Thinking Architecture,1067,Tarek Harris,3,3,0,Architecture,2013
2954,Rules of Thumb for Chemical Engineers,1068,Yana Gonzalez,2,2,0,General Knowledge,2016
2956,Powering Content: Building a Nonstop Content Marketing Machine,1069,Yusuf Owens,1,1,0,General Knowledge,2008
2957,"Probability, Statistic, and Decision for Civil Engineers",1070,Helena Watson,2,2,0,General Knowledge,2007
2960,"Problem Solving in Chemical and Biochemical Engineering with Polymath, Excel, and MATLAB",1071,Samir Yang,3,3,0,General Knowledge,1990
2961,Marketing Strategies for Higher Education Institutions: Technological Considerations and Practices,1072,Pauline Jenkins,1,1,0,General Knowledge,2015
2962,Security Engineering: A Guide to Buliding Dependable Distributed Systems,1073,Tania Clark,1,1,0,General Knowledge,1981
2963,Introductory Electrical Engineering with Math Explained in Accessible Language,1074,Zara Gray,1,1,0,Technology,1999
2964,Interaction Design: Beyond Human-Computer Interaction,1075,Bryce Reed,5,5,0,Health,2000
2968,Dynamics of Structures: Theory and Applications to Earthquake Engineering,1076,Landon Thomas,1,1,0,General Knowledge,2022
2969,Taming the Infinite: The Story of Mathematics From the First Numbers to Chaos Theory,1077,Victor Clark,1,1,0,General Knowledge,1982
2970,Mastering IOT: Build Modern IoT Solutions that Secure and Monitor Your IoT,1078,Pauline Reed,2,2,0,General Knowledge,1984
2972,Internet of Things: A Hands-On Approach,1079,Derek Gray,5,5,0,General Knowledge,1989
2973,"Introduction to Behavioral Ecology, An",1080,Harriet Ruiz,1,1,0,General Knowledge,2016
2975,Troubleshooting Process Plant Control: Practical Guide to Avoiding and Correcting Mistakes,1081,Hector Patterson,2,2,0,General Knowledge,1985
2976,Foundation Design: Principles and Practices,1082,Jacob Martin,5,5,0,General Knowledge,1996
2977,Animal Diversity,1083,Carmen Harris,3,3,0,General Knowledge,1995
2979,Displacement-Based Seismic Design of Structures,1084,Oliver Newton,2,2,0,General Knowledge,1996
2980,Chemical and Biomedical Engineering Calculations Using Python,1085,Raj Gonzalez,2,1,1,General Knowledge,2010
2981,"Man Who Loved Only Numbers, The  ; The Story of Paul Erdos and The Search for Mathematical Truth",1086,Landon Torres,1,1,0,General Knowledge,1993
2982,"Godel, Escher, Bach: an Eternal Golden Braid",1087,Tania Kelly,1,1,0,Technology,2022
2983,Incropera's Principles of Heat and Mass Transfer,1088,Ralph Gibson,4,4,0,General Knowledge,2014
2985,Fluid Mechanics and the SPH Method: Theory and Application,1089,Ulysses Thompson,2,2,0,General Knowledge,2020
2986,"Hidden Dimension, The",1090,Blake King,2,2,0,General Knowledge,1994
2987,Introduction to Phenomenology,1091,Piper Cruz,1,1,0,General Knowledge,2009
2989,"Introduction to Statistical Learning with Applications in R, An",1092,George Hayes,1,1,0,General Knowledge,1988
2990,Internet of Things in the Cloud: A Middleware Perspective,1093,Ingrid Brooks,2,2,0,General Knowledge,1981
2992,Fundamentals of Food Processing Engineering,1094,Ralph Newton,1,1,0,General Knowledge,2008
2993,Circuit Analysis for Complete Idiots,1095,Landon Adams,1,1,0,General Knowledge,2000
2996,Chemical Reactor Analysis and Design,1096,Sophia Butler,1,1,0,General Knowledge,1985
2997,Net Zero Energy Buildings: International Projects of Carbon Neutrality in Buildings,1097,Ximena Hill,3,3,0,General Knowledge,1986
2998,Qualitative Inquiry and Research Design: Choosing Among Five Approaches,1098,Yusuf Gibson,1,1,0,General Knowledge,1989
2999,Introduction to the Design and Analysis of Algorithms,1099,Diego Taylor,5,5,0,General Knowledge,2007
3000,"Hands-on Machine Learning With Scikit-Learn & TensorFlow: Concepts, Tools, and Techniques to Build Intelligent Systems",1100,Helena Yang,1,1,0,General Knowledge,2023
3001,Numerical Methods for Engineers,1101,Cynthia Newton,3,3,0,General Knowledge,2017
3003,Deep Learning with R,1102,George Jenkins,2,2,0,General Knowledge,2014
3004,Introduction to Infrastructure: an Introduction to Civil and Engineering,1103,Claire Morgan,1,1,0,General Knowledge,2008
3005,Building Performance Simulation for Design and Operation,1104,Xavier Ward,1,1,0,General Knowledge,1986
3007,Architectural Research Methods,1105,Piper Rogers,1,1,0,General Knowledge,1997
3008,Applied Human Factors in Medical Device Design,1106,Omar Lewis,3,3,0,Health,1987
3010,IoT Inc.: How Your Company Can Use the Internet of Things to Win in the Outcome Economy,1107,Ximena Watson,1,1,0,General Knowledge,1998
3011,"Construction Planning, Equipment, and Methods",1108,David Jordan,2,2,0,General Knowledge,2020
3012,Landscape as Urbanism: A General Theory,1109,Eliana Lopez,2,2,0,General Knowledge,2005
3013,"Architecture Reader, The: Essential Writings From Vitruvius to The Present",1110,Blake Crawford,1,1,0,Architecture,1981
3014,Elements of Parametric Design,1111,Raya Agyeman,1,1,0,General Knowledge,2010
3016,"Scholarship of Teaching and Learning, The: A Guide for Scientists, Engineers, and Mathematicians",1112,Felix Kelly,1,1,0,General Knowledge,1998
3017,"Beauty of Numbers in Nature, The: Mathematical Patterns and Principles from the Natural World",1113,Ximena Bailey,1,1,0,General Knowledge,1997
3018,Applied Mathematics and Modeling for Chemical Engineers,1114,Hector Reilly,2,2,0,General Knowledge,1990
3020,Piping and Instrumentation Diagram Development,1115,Quentin Jordan,1,1,0,General Knowledge,1995
3021,"End of marketing, The: Humanizing Your Brand In The Age of Social Media And AI",1116,Anya Rossetti,3,3,0,Health,1987
3022,"Working Guide to Process Equipment, A",1117,Zane White,3,3,0,General Knowledge,2003
3024,Calculus: Early Transcendentals,1118,Wendy Howard,4,4,0,General Knowledge,2004
3027,Manual of Section,1119,Noah Patterson,5,5,0,General Knowledge,1983
3029,Drawing: A Creative Process,1120,Victor Hughes,1,1,0,General Knowledge,1990
3030,Translucent Building Skins: Material Innovations in Modern and Contemporary Architecture,1121,Kiera Agyeman,3,3,0,Architecture,1987
3032,Fundamentals of Analytical Chemistry,1122,Yana Patel,1,1,0,General Knowledge,2008
3036,"Solid Wood: Case Studies in Mass Timber Architecture, Technology and Design",1123,Raya Morgan,3,3,0,Architecture,1999
3037,Food Process Engineering and Technology,1124,Farah Clark,2,2,0,General Knowledge,2016
3038,Programming Massively Parallel Processors: A Hands-on Approach,1125,Priya Cruz,2,2,0,General Knowledge,1993
3039,"Research Design: Qualitative, Quantitative, and Mixed Methods Approaches",1126,George Jenkins,3,3,0,General Knowledge,2011
3044,Transport and Separation Process Principles: Includes Unit Operations,1127,Evan Hughes,9,9,0,General Knowledge,1982
3045,Elements of Chemical Reaction Engineering,1128,Priya Owens,3,3,0,General Knowledge,1998
3046,Fluid Mechanics with Engineering Applications,1129,Jacob Lin,2,2,0,General Knowledge,2020
3048,Synthetic Biology: A Very Short Introduction,1130,Ingrid Powell,2,2,0,General Knowledge,2021
3049,Writing About Architecture: Mastering the Language of Buildings and Cities,1131,Kofi Morgan,4,4,0,Architecture,1980
3050,Classic Starts: Alice in Wonderland and Through the Looking-Glass,1132,Ingrid Lane,5,5,0,General Knowledge,2016
3051,Graphic Design for Architects: A Manual for Visual Communication,1133,Omar Rivera,3,3,0,General Knowledge,1994
3053,Fluid Mechanics,1134,Kiera Lane,1,1,0,General Knowledge,1994
3054,Case Study Houses: The Complete CSH Program 1945-1966,1135,Omar Powell,4,4,0,General Knowledge,1998
3055,Marketing Rebellion: The Most Human Company Wins,1136,Xander Patterson,2,2,0,Health,1984
3058,Computer Networks: A Systems Approach,1137,Priya Watson,2,2,0,General Knowledge,1997
3059,Process Systems Analysis And Control,1138,Landon White,1,1,0,General Knowledge,2008
3060,Integrated Principles of Zoology,1139,George Long,1,1,0,General Knowledge,2012
3065,Probabilistic Machine Learning for Civil Engineers,1140,Alice Patel,2,2,0,General Knowledge,1991
3066,Landscape Architecture: A Manual of Environmental Planning and Design,1141,Harriet Adams,6,5,1,Architecture,1980
3067,"Writing Spaces: Discourses of Architecture, Urbanism, and the Built Environment, 1960-2000",1142,David Perez,1,1,0,Architecture,1996
3071,Animal Physiology,1143,Lily Butler,2,2,0,General Knowledge,1984
3072,Ecology,1144,Kara Long,4,4,0,General Knowledge,2013
3074,"Engaging God's World: A Christian Vision of Faith, Learning, and Living",1145,Evan Coleman,1,1,0,Technology,1995
3075,Structural Reliability Analysis And Prediction,1146,Kara Carter,1,1,0,General Knowledge,1983
3078,Structure And Design,1147,Anya Lewis,3,3,0,General Knowledge,1984
3079,"Ecology Building of Materials, The",1148,Farah Adams,1,1,0,General Knowledge,2023
3080,Hot to Cold: An Odyssey of Architectural Adaptation,1149,Monica Brooks,6,6,0,General Knowledge,2006
3081,Wastewater Engineering: Treatment and Resource Recovery,1150,Oliver Cruz,2,2,0,General Knowledge,2001
3082,Food Science And Technology,1151,Pauline Clark,1,1,0,General Knowledge,1992
3083,Numerical Methods With Chemical Engineering Applications,1152,Noah McCarthy,2,2,0,General Knowledge,1985
3084,Lessons For Students In Architecture,1153,Ulysses Cruz,2,2,0,Architecture,2004
3086,Pdt. Dr. Stephen Tong Yang Kami Kenal (The Stephen Tong We Know): 60 Tahun Berjuang Memberitakan Injil Bagi Dunia,1154,Nadia Jenkins,3,2,1,General Knowledge,1988
3091,Introduction to Mathematical Philosophy,1155,Kofi Howard,1,1,0,General Knowledge,2003
3092,"Reformed Ethics: Created, Fallen, and Coverted Humanity, Volume 1",1156,Evan Howard,2,2,0,Health,2021
3093,Genealogical Adam and Eve: The Surprising Science of Universal Ancestry,1157,Tarek Reed,1,1,0,General Knowledge,2021
3095,Welcome to College: A Christ-Follower's Guide for the Journey,1158,Kofi Lin,4,4,0,General Knowledge,2020
3096,"Learning PHP, MySqL and Java Script",1159,Xavier Hayes,3,3,0,General Knowledge,1998
3100,"Shakespeare Book, The: Big Ideas Simply Explained",1160,Victor Ross,1,1,0,Technology,2009
3101,"Language of Life, The: DNA and The Revolution in Personalized Medicine",1161,Isaac Torres,3,2,1,General Knowledge,1997
3106,"Music, Modernity, and God: Essays in Listening",1162,Yusuf Owens,2,2,0,General Knowledge,1991
3108,Stealing from God,1163,Hector Murphy,1,1,0,General Knowledge,1984
3109,"Aspects of Urbanism: An Exploration of the Concepts, Functions, and Institutions of Urban Settlement in Democratic Societies",1164,Ivy James,1,1,0,General Knowledge,2001
3110,"Language of God, The: A Scientist Presents Evidence for Belief",1165,Ulysses Gibson,1,1,0,General Knowledge,1997
3111,"Lies Women Believe: And the Truth that Sets Them Free, Study Guide Updated and Expanded",1166,Julia Thompson,1,1,0,Self-Help,2021
3113,Foundations of Christian Education: Addresses to Christian Teachers,1167,Nadia Long,7,7,0,General Knowledge,1982
3118,"Four Loves, The",1168,Cynthia Jenkins,5,5,0,General Knowledge,1992
3123,Fundamentals of Electrical Engineering,1169,Tobias Zhang,1,1,0,General Knowledge,2008
3124,Nobel Prizes and Notable Discoveries,1170,Wendy Patel,1,1,0,General Knowledge,2018
3126,Ancient Philosophy: A New History of Western Philosophy,1171,Aaliyah Hayes,1,1,0,History,1993
3128,"Story of Buildings, The",1172,Xander Martin,2,2,0,General Knowledge,1997
3132,Darwin on Trial,1173,Kofi White,3,3,0,General Knowledge,2011
3134,"Case for Christ, The: A Journalist's Personal Investigation of the Evidence for Jesus",1174,Sara Agyeman,2,2,0,General Knowledge,1994
3135,"Holy Sexuality and the Gospel: Sex, Desire, and Relationships Shaped by God's Grand Story",1175,Xavier Davidson,2,2,0,General Knowledge,1983
3136,Immortal: How the Fear of Death Drives Us and What We Can do About it,1176,Francisca Brooks,1,1,0,General Knowledge,1985
3138,Can Science Explain Every Thing?,1177,Francisca Murphy,3,3,0,Technology,2016
3142,50 Women Every Christian Should Know: Learning from Heroines of the Faith,1178,Yasmin Adams,1,1,0,Technology,2003
3145,Darwin's Black Box: The Biochemical Challenge to Evolution,1179,Jamal Hill,2,2,0,General Knowledge,1999
3147,"Peace to End All Peace, A",1180,Yusuf Watson,2,2,0,General Knowledge,2021
3148,History of Western Philosophy: From the Pre-Socratics to Postmodernism,1181,Benjamin Lin,3,3,0,History,2014
3149,Church History: In Plain Language,1182,Monica Park,2,2,0,History,1980
3150,"100 Most Important Events in Christian History, The",1183,Cynthia Powell,1,1,0,History,1991
3153,History of Apologetics: A Biographical and Methodological Introduction,1184,Valerie Thompson,2,1,1,History,2008
3155,"Story of Christianity, The: The Early Church to the Dawn of the Reformation, Volume 1",1185,George James,3,3,0,General Knowledge,1999
3156,"Grand Design, The",1186,Derek Ruiz,4,4,0,General Knowledge,1980
3158,Honey From the Rock: Daily Devotions from Young Kuyper,1187,Raya Thompson,1,1,0,Technology,1994
3161,Introduction To Public Health,1188,Kofi Cook,3,3,0,Health,1990
3163,Phylogenetics: Theory and Practice of Phylogenetic Systematic,1189,Kara Newton,1,1,0,General Knowledge,1990
3164,Cancer: Principles and Practice of Oncology,1190,Nia Wood,3,3,0,General Knowledge,2006
3165,Oxford Textbook of Cancer Biology,1191,Aaliyah Torres,1,1,0,General Knowledge,2016
3166,Nutrigenomics,1192,Bryce Evans,1,1,0,General Knowledge,2002
3168,"Biopharmaceutical Processing: Development, Design, and Implementation of Manufacturing Processes",1193,Grace Williams,3,3,0,General Knowledge,1986
3171,Icons of Evolution: Science or Myth? Why Much of What We Teach About Evolution Is Wrong,1194,Ulysses Ross,4,4,0,General Knowledge,1986
3174,How Should We Then Live?: The Rise and Decline of Western Thought and Culture,1195,Lily Flores,1,1,0,General Knowledge,2015
3176,"Case for Miracles, The: A Journalist Investigates Evidence for the Supernatural",1196,Tarek Jenkins,1,1,0,General Knowledge,2014
3177,"Screwtape Letters, The",1197,Yasmin Coleman,5,5,0,General Knowledge,1981
3178,"Great Divorce, The",1198,Sophia Brooks,2,2,0,General Knowledge,1994
3180,Vocation: Discerning Our Callings in LIfe,1199,Omar Wright,3,3,0,General Knowledge,1993
3181,"Spiritual City, The: Theology, Spirituality, and The Urban",1200,Yusuf Jordan,1,1,0,General Knowledge,1987
3184,Teknik Reaksi Kimia: Teori dan penyelesaian,1201,Hector Newton,5,5,0,Technology,2015
3185,Teknik Reaksi Kimia: Teori dan Penyelesaian,1202,Kofi Cruz,8,8,0,Technology,2023
3189,"Abolition of Man, The",1203,Uma Jenkins,1,1,0,General Knowledge,2015
3190,"Problem of Pain, The",1204,Carmen Newton,3,3,0,Technology,2012
3193,Doctrines of Grace: Rediscovering the Evangelical Gospel,1205,Monica Rivera,2,2,0,General Knowledge,1995
3194,"Consequences of Ideas, The: Understanding the Concepts that Shaped Our world",1206,Farah Rossetti,3,3,0,General Knowledge,1993
3195,How do We Know?: An Introduction to Epistemology,1207,Omar Coleman,1,1,0,General Knowledge,2018
3196,Delighting in the Trinity: An Introduction to the Christian Faith,1208,Piper Park,3,3,0,Technology,2018
3198,Know the Heretics,1209,Alice Hill,2,2,0,General Knowledge,2012
3199,Know How We Got Our Bible,1210,Felix King,1,1,0,General Knowledge,2000
3201,No God But One: Allah or Jesus?,1211,Uma Rogers,1,1,0,General Knowledge,2006
3202,Art and the Bible,1212,Farah James,1,1,0,General Knowledge,2008
3203,"Future of Architecture in 100 Buildings, The",1213,Gregory Jenkins,5,5,0,Architecture,1995
3204,"Christian Mind, The: Escaping Futility",1214,Lily Nakashima,4,3,1,General Knowledge,1991
3205,"Prodigal God, The: Recovering the Heart of the Christian Faith",1215,Sophia Patel,3,3,0,Technology,2019
3206,"Freedom of Self-Forgetfulness, The: The Path to True Christian Joy",1216,Valerie Long,1,1,0,General Knowledge,1991
3208,Darwin: Life of a Tormented Evolutionist,1217,Sophia Howard,1,1,0,General Knowledge,1987
3210,Luther: On the Christian Life,1218,Alice Phillips,4,4,0,General Knowledge,2003
3211,Why Does God Allow Evil?: Compelling Answers for Life's Toughest Questions,1219,Pauline Cruz,3,3,0,General Knowledge,2022
3213,"Holiness of God, The",1220,Harriet Wright,3,2,1,General Knowledge,2008
3214,Christian Apologetics,1221,Nadia Ward,1,1,0,General Knowledge,2011
3215,Old-Earth or Evolutionary Creation?: Discussing Origins with Reasons to Believe and Biologos,1222,Evan Rivera,1,1,0,General Knowledge,2014
3216,"Structure of Scientific Revolutions, The",1223,Helena Patel,1,1,0,General Knowledge,1990
3217,50 People Every Christian Should Know Learning From Spiritual Giants of the Faith,1224,Raya Scott,1,1,0,Technology,1986
3218,Why You Think the Way You Do: The Story of Western Worldviews from Rome to Home,1225,Marco Howard,1,1,0,General Knowledge,2007
3220,"Potter's Freedom, The: A Defense of the Reformation and a Rebuttal to Norman Geisler's Chosen But Free",1226,Priya Patel,1,1,0,General Knowledge,2008
3224,We Become What We Worship: A Biblical Theology of Idolatry,1227,Gregory Reed,2,2,0,General Knowledge,1998
3226,2084: Artificial Intelligence and the Future of Humanity,1228,Kofi Powell,4,4,0,Health,2004
3227,"Reason for God, The: Belief in an Age of Skepticism",1229,Ralph Davidson,6,6,0,General Knowledge,2003
3230,"Bonhoeffer on the Christian Life: From the Cross, for the World",1230,Isaac Phillips,1,0,1,General Knowledge,1990
3232,Augustine on the Christian Life: Transformed by the Power of God,1231,Kofi Patterson,1,1,0,General Knowledge,2013
3233,Christian Theistic Evidences,1232,Monica Coleman,1,1,0,General Knowledge,2015
3234,Stott on the Christian Life: Between Two Worlds,1233,Lily Taylor,1,1,0,General Knowledge,1983
3235,Calvin on the Christian Life: Glorifiying and Enjoying God Forever,1234,Isaac Hill,2,2,0,General Knowledge,2003
3238,Case for Faith: A Journalist Investigates the Toughest Objections to Christianity,1235,Maeve Romanov,2,2,0,Technology,2018
3240,Genetics: A Conceptual Approach,1236,Tarek Davidson,3,3,0,General Knowledge,1997
3245,"Story of Christianity, The: Reformation to the Present Day, Volume II",1237,Ingrid Lopez,1,1,0,General Knowledge,1989
3246,Lewis on The Christian Life,1238,Ella Turner,1,1,0,General Knowledge,1996
3247,Chosen by God: Knowing God's Perfect Plan for His Glory and His Children,1239,George Williams,4,4,0,General Knowledge,2011
3250,"First Will Be Last, The: A Biblical Perspective On Narcissism",1240,Lamar Williams,1,1,0,General Knowledge,2019
3251,"Creator and the Cosmos, The: How the Latest Scientific Discoveries Reveal God",1241,Jamal Nakashima,1,1,0,General Knowledge,2020
3252,Do Not Worry About Tomorrow: A Biblical Perspective On God's Provision,1242,Lily Rossetti,3,3,0,General Knowledge,1997
3253,"Determined  to Believed?: The Sovereighnty of God, Freedom, Faith, and Human Responsibility",1243,Ingrid Price,2,2,0,Health,2023
3255,What Is Reformed Theology?: Understanding The Basics,1244,Ella Wood,1,1,0,General Knowledge,1989
3259,"Pro Rege: Living Under Christ's Kingship, Volume 3",1245,Diego Green,1,1,0,General Knowledge,2008
3260,"Protestant Ethic And The Spirit Of Capitalism, The",1246,Sophia Kelly,1,1,0,General Knowledge,2021
3263,10 Lies Men Believe About Porn: The Lies that Keep Men in Bondage and the Truth that Sets Them Free,1247,Felix Harris,5,5,0,Self-Help,1999
3265,"Where The Conflict Really Lies: Science, Religion, And Naturalism",1248,Evan Nakashima,2,2,0,Self-Help,1996
3266,"Language of Science and Faith, The: Straight Answer to Genuine Questions",1249,Isaac Wood,2,2,0,Technology,2012
3267,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,1250,Maeve Rogers,2,2,0,General Knowledge,2010
3268,"Seeking Allah, Finding Jesus: A Devout Muslim Encounters Christianity",1251,Helena Sanders,3,3,0,General Knowledge,1984
3274,Why the Universe is the Way it is,1252,Xavier Gray,1,1,0,General Knowledge,1983
3276,Bioethics and the Christian Life: A Guide to Making Difficult Decisions,1253,Landon Patterson,2,2,0,General Knowledge,2001
3277,Philosophy: A Christian Introduction,1254,Julia Owens,3,3,0,General Knowledge,2021
3279,Escape from Reason,1255,Cynthia Clark,3,3,0,General Knowledge,2011
3280,Have No Fear: Being Salt and Light Even When it's Costly,1256,Oscar Flores,2,2,0,General Knowledge,1994
3281,"Ten Commandments, The: Still the Best Moral Code",1257,Quentin Brooks,2,2,0,General Knowledge,1986
3285,I Don't Have Enough Faith to be an Atheist,1258,Marco Rogers,2,2,0,Technology,2012
3286,"Case for a Creator, The: A Journalist Investigates Scientific Evidence that Points Toward God",1259,Kofi Sanders,1,1,0,General Knowledge,1995
3288,"End of Education, The: Redefining the Value of School",1260,Valerie Martin,1,1,0,General Knowledge,1987
3289,Everyone's A Theologian: An Introduction to Systematic Theology,1261,Landon Carter,3,3,0,General Knowledge,2006
3291,"Clash of Civilizations, The: And the Remaking of World Order",1262,Xander Jenkins,1,1,0,General Knowledge,1996
3292,Seven Days That Divide the World: The Beginning According to Genesis and Science,1263,Walter Bailey,2,2,0,General Knowledge,2012
3293,"Gospel According to Satan, The: Eight Lies About God That Sound Like the Truth",1264,Quentin Hayes,2,2,0,Self-Help,2004
3294,Praying: Finding Our Way Through Duty to Delight,1265,Carmen Patterson,1,1,0,General Knowledge,2019
3296,"God, Freedom, and Evil",1266,Yana Phillips,2,2,0,General Knowledge,1983
3297,Turning Points: Decisive Moments In the History of Christianity,1267,Oscar Shah,1,1,0,History,1998
3299,He is There and He is Not Silent,1268,Sara Ward,2,2,0,General Knowledge,2016
3300,Genesis in Space and Time: The Flow of Biblical History (Bible Commentary for Layman),1269,Raya Kelly,2,2,0,History,1983
3305,"Religions Book, The: Big Ideas Simply Explained",1270,Nia Shah,1,1,0,Technology,2009
3311,Zoology: Inside the Secret World of Animals,1271,Jacob Clark,2,2,0,General Knowledge,1981
3312,"Lies Young Women Believe: And the Truth That Sets Them Free, Updated Edition",1272,Zane Flores,9,8,1,Self-Help,2013
3317,"Sherlock Holmes, The: Big Ideas Simply Explained",1273,Ivy Wood,1,1,0,Technology,1993
3318,"Grief Observed, A",1274,Monica Cruz,2,2,0,General Knowledge,1984
3321,"Dore Bible Illustrations, The: 241 Plates by Gustave Dore",1275,Grace Murphy,1,1,0,General Knowledge,2016
3322,Finally Free: Fighting For Purity With The Power of Grace,1276,Kofi Wright,2,2,0,General Knowledge,2016
3323,Art for God's Sake: A Call to Cecover the Arts,1277,Anya Rogers,1,1,0,General Knowledge,2012
3324,"Theology For Christian Education, a",1278,David Shah,1,1,0,General Knowledge,1980
3325,Divine Sovereignty And Human Responsibility: Biblical Perspectives In Tension,1279,Xavier Howard,1,1,0,Health,2011
3326,God's Word Alone: The Authority of Scripture,1280,Omar Hayes,1,1,0,General Knowledge,1983
3345,Politics-According to the Bible: A Comprehensive Resource for Understanding Modern Political Issues in Light of Scripture,1281,Ella Clark,3,2,1,General Knowledge,2004
3364,"Evolution from Creation To New Creation: Conflict, Conversation, and Convergence",1282,Tobias Gonzalez,2,2,0,General Knowledge,2008
3367,"Rational Bible, The. Genesis: God, Creation, and Destruction",1283,Noah Walker,2,2,0,General Knowledge,2019
3368,"Story of philosophy, The",1284,Zane Morgan,2,2,0,General Knowledge,2020
3372,Philosophy of Science: The Central Issues,1285,Marco Powell,1,1,0,General Knowledge,1985
3373,John Calvin: For a New Reformation,1286,Landon James,1,1,0,General Knowledge,2017
3374,"Greatest Minds and Ideas, of All Time, The",1287,Helena Adams,3,3,0,General Knowledge,2000
3375,Great Dialogues of Plato,1288,Valerie Patterson,1,1,0,General Knowledge,2006
3376,Creation and Change: Genesis 1.1 - 2.4 in the Light of Changing Scientific Paradigms,1289,Carmen Reed,4,4,0,General Knowledge,1998
3377,Common Grace and the Gospel,1290,Carmen Howard,2,2,0,General Knowledge,2022
3378,"Mythology of Science, The",1291,Gregory Jenkins,1,1,0,General Knowledge,2004
3380,Pilgrim's Progress,1292,Grace Fisher,4,3,1,General Knowledge,1997
3382,"Short History of Nearly Everything, A",1293,Cynthia Newton,1,1,0,History,1992
3386,Redemption: Freed by Jesus from the Idols We Worship and the Wounds We Carry,1294,Willow Taylor,1,1,0,General Knowledge,2000
3391,Kisah Sosiologi: Pemikiran Yang Mengubah Dunia dan Relasi,1295,Grace Gibson,12,12,0,General Knowledge,2007
3394,Christian Worldview: A Student's Guide,1296,Diego Bennett,4,4,0,General Knowledge,2010
3395,9 Common Lies Christians Believe: and Why God's Truth is Infinitely Better,1297,Alice James,6,6,0,Self-Help,1995
3398,"Illustrated, The: A Brief History of Time",1298,Violet Howard,1,1,0,History,1998
3399,Towards a New Architecture,1299,Nia Park,2,2,0,Architecture,2002
3401,Python 3 Object-Oriented Programming,1300,Noah Scott,12,11,1,General Knowledge,2001
3404,Bio-Structural: Analogues in Architecture,1301,Julia Turner,1,1,0,Architecture,2018
3405,"Daylighting, Architecture and Health: Building Design Strategies",1302,Maeve Clark,2,2,0,Architecture,2020
3408,"Flavor Bible, The: The Essential Guide to Culinary, Based on the Wisdom of America's Most Imaginative Chefs",1303,Pauline Evans,2,2,0,General Knowledge,1982
3409,"Manual for Writers, A: Of Research Papers, Theses, and Disertations",1304,Bryce Nakashima,1,1,0,General Knowledge,1996
3411,"Idea of a Christian College, The",1305,Landon Carter,6,6,0,General Knowledge,2023
3414,"Thriving at College: Make Great Friends, Keep your Faith, and Get Ready for the Real World!",1306,Lily Adams,6,6,0,Technology,2001
3415,"Gospel-Centered Life for Teens, The",1307,Sara Wright,2,2,0,General Knowledge,2020
