NIM,ExamplarCode,Rating
2146973647,1924,3
7125679799,3377,5
2394853752,2053,4
7125679799,2676,4
4606201574,2921,1
1474705841,802,4
4292741687,2911,2
5870922792,2979,2
6355475778,1853,1
4292741687,200,1
2193149183,2499,4
4606201574,576,4
8145425373,2199,2
8931945288,2926,2
1474705841,210,2
4606201574,408,2
2394853752,3453,5
7647334784,149,1
2394853752,2706,2
5870922792,1426,5
4606201574,29,5
4606201574,381,1
7125679799,3083,1
7125679799,2753,3
1474705841,216,5
2146973647,2993,1
8931945288,1829,2
7647334784,3415,3
4606201574,518,3
8931945288,1669,5
5870922792,3395,3
8931945288,3109,1
8931945288,613,5
6355475778,548,3
5870922792,665,1
2394853752,3608,5
7125679799,1866,3
1474705841,2629,4
7125679799,1644,5
7125679799,249,4
6355475778,161,5
2146973647,986,4
7647334784,2814,4
2193149183,586,1
9231616010,1559,1
8145425373,3789,5
9231616010,3055,1
8931945288,2985,5
5870922792,48,2
4292741687,1198,5
4606201574,2305,2
4292741687,794,5
4606201574,2897,3
6355475778,1520,3
6355475778,2899,5
5870922792,1057,4
1474705841,3201,3
8145425373,3632,2
2394853752,317,3
7647334784,951,5
8145425373,3766,1
2193149183,3729,4
1474705841,1971,3
8931945288,2408,5
2146973647,2579,5
2146973647,3543,1
7125679799,3203,3
1474705841,3783,5
9231616010,3824,5
1550632135,2500,4
1550632135,3425,5
1474705841,1967,3
8931945288,556,5
5870922792,3003,2
9231616010,2990,2
7647334784,3502,2
2146973647,2182,2
4292741687,3858,4
2146973647,2969,2
4606201574,1526,1
6355475778,3457,5
2193149183,1590,4
4292741687,2685,2
1474705841,1917,5
4319308516,1723,4
4606201574,3326,2
2193149183,65,1
7125679799,1169,2
4606201574,2191,1
2193149183,364,1
5870922792,408,5
2394853752,2539,2
4292741687,971,3
7647334784,1969,4
2394853752,18,5
9231616010,1309,1
8931945288,1638,1
1474705841,518,2
2394853752,3711,1
6355475778,1812,3
2193149183,58,4
1474705841,2461,5
2193149183,3680,2
2193149183,1796,1
2193149183,3217,5
4292741687,81,4
2146973647,3419,1
8145425373,2447,4
4606201574,1907,1
9231616010,750,1
5870922792,3481,3
8145425373,1858,5
1474705841,3761,3
6355475778,2533,1
5870922792,1854,3
2394853752,3442,1
9231616010,3054,3
4606201574,2698,4
1474705841,1861,4
8931945288,1313,4
2146973647,1112,1
4319308516,149,4
1550632135,1110,5
7125679799,3010,5
1550632135,1791,3
5870922792,2780,4
6355475778,1678,2
9231616010,2098,4
8145425373,3408,5
4319308516,542,1
1550632135,3768,4
4292741687,1366,1
2193149183,386,2
4606201574,2944,1
7125679799,2867,2
1550632135,892,2
1474705841,2584,4
5870922792,1826,1
5870922792,1643,4
2146973647,3375,3
5870922792,1863,4
4606201574,3825,2
2394853752,2820,5
6355475778,1673,2
2146973647,3659,3
1474705841,3450,3
4319308516,3326,2
1550632135,2614,2
8145425373,1690,1
4319308516,3128,3
2394853752,3058,2
4292741687,2986,3
8145425373,334,3
8145425373,2858,3
1474705841,2,1
4606201574,2954,1
2193149183,689,2
7647334784,2830,3
4606201574,3039,5
7125679799,2981,3
2394853752,971,3
2394853752,1824,2
4319308516,1539,4
4606201574,2098,4
6355475778,1730,4
6355475778,474,2
1474705841,1243,5
2193149183,2889,3
2146973647,892,4
7125679799,1062,4
1550632135,403,5
5870922792,3627,3
2394853752,2840,1
4606201574,3875,3
7125679799,1027,3
4319308516,852,1
5870922792,1970,4
8145425373,3882,2
2193149183,1509,2
5870922792,3457,1
7125679799,2870,2
2193149183,200,4
1550632135,2902,2
9231616010,3543,2
8931945288,90,1
5870922792,488,3
2394853752,676,2
7647334784,1573,2
2394853752,333,1
2146973647,2977,1
1474705841,3568,2
4319308516,1447,5
5870922792,386,3
8931945288,14,3
7125679799,1117,4
1474705841,3801,2
4319308516,1515,1
6355475778,159,1
2146973647,1563,2
1550632135,3345,5
6355475778,1829,1
5870922792,295,2
1550632135,1650,5
7125679799,2084,5
2146973647,1145,3
4606201574,1889,2
2193149183,3235,4
6355475778,2086,5
4292741687,3481,4
2193149183,1237,3
4292741687,1643,1
6355475778,690,3
2146973647,3596,1
8145425373,3066,3
5870922792,419,2
8931945288,1412,2
7647334784,3716,4
4292741687,2193,1
2394853752,3234,1
4606201574,3071,4
4606201574,2151,2
7647334784,1963,1
6355475778,2476,4
4292741687,1686,2
6355475778,214,5
1474705841,1126,2
8145425373,2851,5
2394853752,1323,2
5870922792,1454,5
5870922792,2757,2
1474705841,924,2
8145425373,2098,5
2394853752,2901,3
2146973647,2524,1
4292741687,73,1
2146973647,586,1
4292741687,684,2
4292741687,3513,1
2193149183,1587,1
9231616010,149,4
1550632135,3443,3
2193149183,3377,4
5870922792,659,5
2146973647,1596,3
8145425373,3020,5
8145425373,1656,1
8931945288,1726,4
4606201574,3293,5
5870922792,3376,1
4292741687,1389,4
9231616010,408,5
9231616010,2778,4
7647334784,1653,1
4606201574,1514,5
8145425373,3110,4
4606201574,586,4
7647334784,1521,1
5870922792,1835,2
2193149183,1095,2
1550632135,3411,3
8931945288,3045,5
2146973647,530,3
1550632135,1809,4
6355475778,3101,4
1550632135,842,3
2193149183,3858,4
6355475778,2957,2
1474705841,669,1
2146973647,3875,3
1550632135,1323,3
8145425373,1721,4
2193149183,2990,1
1474705841,42,1
9231616010,2980,2
6355475778,1559,1
2394853752,2914,5
2193149183,2972,4
4606201574,330,4
8145425373,1412,2
8145425373,3323,1
5870922792,1515,2
5870922792,258,1
4319308516,1631,1
5870922792,193,3
2394853752,665,2
2146973647,1218,5
4319308516,2149,5
7647334784,550,5
5870922792,1473,1
8145425373,339,4
6355475778,3778,3
4606201574,1827,1
2146973647,1390,1
5870922792,73,2
2193149183,956,3
8931945288,1121,5
2394853752,641,4
2193149183,2865,1
8145425373,549,5
2394853752,3894,1
2193149183,3150,3
1550632135,1536,1
1550632135,3652,2
4292741687,1853,5
7647334784,1344,4
2193149183,1398,5
7647334784,1322,3
7125679799,1673,2
8931945288,3255,3
4606201574,2950,3
1550632135,1641,2
2193149183,2017,3
1474705841,2970,1
4606201574,1370,2
4606201574,1015,4
2193149183,3510,4
8931945288,644,4
2193149183,526,3
8145425373,1892,2
4606201574,3461,1
9231616010,3299,3
1474705841,749,1
2394853752,295,5
7647334784,2181,1
2146973647,659,2
1474705841,1372,3
2394853752,1726,1
4319308516,593,1
8931945288,234,5
7647334784,3079,1
6355475778,287,1
7125679799,1161,2
8931945288,2918,5
5870922792,3202,1
8145425373,525,1
4319308516,1559,4
5870922792,3000,2
4319308516,1390,1
5870922792,3865,1
5870922792,3508,3
6355475778,3862,1
4292741687,667,1
1474705841,1765,1
7647334784,365,2
1474705841,981,3
4319308516,3443,4
4292741687,2940,4
6355475778,2124,3
7125679799,1199,4
2394853752,291,1
1474705841,957,4
7125679799,1587,5
2193149183,3632,4
9231616010,1789,1
2146973647,1438,2
4319308516,1151,4
9231616010,3612,3
4606201574,2956,2
9231616010,3545,3
4319308516,1024,5
2193149183,3860,2
2394853752,2909,2
2193149183,3768,1
9231616010,3415,5
1550632135,2700,5
7647334784,984,4
5870922792,2472,5
7647334784,161,2
7647334784,3411,3
7125679799,3723,4
4606201574,227,3
1474705841,2136,3
8145425373,2707,4
4292741687,2859,5
2146973647,3716,4
2394853752,1123,1
1474705841,606,1
4606201574,295,2
8145425373,3001,4
2394853752,3016,1
4606201574,1830,2
8145425373,664,1
1550632135,1304,3
1550632135,1227,5
8931945288,424,3
4606201574,250,3
4292741687,1640,1
6355475778,3375,3
5870922792,1841,4
2193149183,631,4
7647334784,1120,3
8931945288,2680,5
6355475778,1924,3
9231616010,1064,2
1474705841,2705,4
4319308516,3778,2
4319308516,2462,2
6355475778,1102,1
8145425373,2951,2
8145425373,440,3
4319308516,2604,5
4319308516,1344,1
1474705841,708,1
2146973647,3135,2
2394853752,2098,4
8931945288,4,2
4319308516,3325,3
1550632135,2077,3
2146973647,2169,1
4606201574,868,3
7647334784,407,4
4292741687,3459,1
2146973647,2,1
5870922792,1110,1
1474705841,3044,1
6355475778,21,3
6355475778,3522,3
2394853752,364,1
4319308516,3889,5
4319308516,2444,3
7125679799,3558,1
4606201574,575,2
4606201574,3621,1
8145425373,605,2
4319308516,200,3
6355475778,2539,1
4606201574,738,4
6355475778,950,4
2146973647,3445,2
6355475778,1344,5
4292741687,2200,5
4606201574,1129,5
6355475778,644,2
8145425373,3113,3
9231616010,2676,3
2394853752,2704,4
8931945288,1710,3
4292741687,1084,5
9231616010,1047,5
7125679799,1715,2
1550632135,3621,3
6355475778,129,1
8145425373,3022,3
7125679799,1777,2
8931945288,954,5
2193149183,3411,3
7125679799,2,5
2146973647,3805,2
6355475778,3608,1
8145425373,188,2
9231616010,1063,1
8145425373,1397,5
2193149183,809,2
8931945288,3021,4
8145425373,1829,3
1474705841,2928,2
1550632135,3731,3
2394853752,2191,1
2146973647,3478,2
4606201574,3382,5
8145425373,3815,3
2193149183,3018,3
2146973647,1372,3
6355475778,378,1
4319308516,354,3
4606201574,1077,1
1550632135,1039,5
1474705841,2656,3
4606201574,65,1
8931945288,1534,5
4319308516,891,5
7125679799,351,5
2394853752,1254,2
4292741687,3145,1
7125679799,534,4
1474705841,1260,2
1550632135,3751,5
4319308516,3001,1
6355475778,3281,5
6355475778,3747,1
4292741687,1043,3
7125679799,3153,5
8931945288,3299,1
7125679799,3005,2
8931945288,1975,5
4292741687,2096,3
2394853752,2809,1
6355475778,1506,4
6355475778,3149,1
4606201574,3211,5
4606201574,3038,2
4606201574,2935,4
7647334784,756,5
7125679799,2550,4
7647334784,526,3
1550632135,791,1
5870922792,3321,2
7647334784,1174,4
4292741687,3014,2
5870922792,241,5
4606201574,2850,3
5870922792,2660,4
4319308516,1742,3
9231616010,1783,4
1474705841,1970,4
9231616010,2490,5
2146973647,985,4
8145425373,3611,2
8145425373,907,5
6355475778,1169,3
4319308516,286,4
7125679799,906,5
8145425373,3124,4
5870922792,819,5
6355475778,1630,2
9231616010,1716,1
6355475778,3670,5
5870922792,1236,3
8931945288,549,1
5870922792,3538,3
4292741687,2490,5
4606201574,1854,2
8145425373,1366,1
7125679799,2759,2
8145425373,1668,5
2193149183,3227,3
7647334784,990,2
8145425373,1650,5
2146973647,227,3
1474705841,1528,1
6355475778,2939,4
7125679799,522,4
8931945288,531,1
9231616010,2858,2
2146973647,1736,3
1474705841,2604,1
7125679799,3380,5
2146973647,285,2
1474705841,2844,3
1474705841,3877,2
1474705841,1534,4
7647334784,1100,3
5870922792,3778,4
2193149183,269,2
9231616010,2934,1
1474705841,2154,1
6355475778,3711,2
8931945288,3769,5
8931945288,723,3
7647334784,3267,1
4319308516,763,1
1550632135,744,2
4606201574,1822,4
2146973647,1286,2
7125679799,3004,2
7125679799,3233,2
7125679799,1084,2
9231616010,3789,4
8931945288,2114,3
4292741687,2710,4
6355475778,3861,1
7125679799,401,3
7647334784,1281,4
2394853752,2101,4
5870922792,3211,4
8931945288,3472,3
6355475778,1918,4
4292741687,3851,5
2394853752,2547,2
5870922792,817,3
7125679799,3615,3
7647334784,617,1
1550632135,548,3
7647334784,2850,1
4319308516,1581,1
8931945288,575,5
4606201574,1141,1
4292741687,2918,4
8145425373,648,5
1474705841,3611,3
7647334784,921,3
4606201574,258,1
4319308516,3300,4
7647334784,481,4
9231616010,1370,2
8145425373,1477,2
6355475778,921,2
5870922792,712,5
2193149183,1710,3
4292741687,1673,1
2394853752,1120,1
4292741687,1851,5
2146973647,3416,3
7125679799,63,2
4606201574,3074,4
5870922792,3373,4
6355475778,3503,5
1550632135,1514,1
4319308516,451,4
8931945288,1584,3
9231616010,1680,4
7125679799,1907,2
4319308516,952,5
1474705841,676,2
9231616010,1674,3
2394853752,381,4
2394853752,1913,1
4319308516,2710,4
8931945288,271,1
2193149183,372,5
9231616010,2302,2
7647334784,2500,1
8931945288,1770,1
1474705841,3874,2
6355475778,1637,5
5870922792,550,2
4319308516,474,5
8145425373,1266,3
1474705841,3020,1
9231616010,3823,2
4319308516,3442,5
2146973647,1100,2
7647334784,2700,2
2193149183,3164,4
4292741687,3081,3
2146973647,3738,1
8931945288,2575,1
8145425373,744,1
2146973647,984,1
2394853752,1319,3
8145425373,2903,1
8931945288,3138,5
4606201574,2453,4
8145425373,2201,4
6355475778,1309,2
4292741687,1141,2
1474705841,474,1
5870922792,1139,3
2193149183,3593,4
4319308516,3368,2
4606201574,732,4
9231616010,3716,3
4319308516,588,3
8145425373,258,1
2193149183,1279,1
7125679799,3084,2
4319308516,684,3
7125679799,3588,2
5870922792,2531,1
5870922792,1801,2
8931945288,3376,5
9231616010,3012,2
6355475778,2154,1
9231616010,1415,4
5870922792,3837,1
4319308516,2656,3
1474705841,593,3
7125679799,3276,1
1550632135,985,5
7647334784,2122,5
8931945288,3522,1
8145425373,1746,3
4319308516,2660,4
9231616010,647,3
2146973647,1236,2
2146973647,2595,4
6355475778,2172,2
6355475778,1633,2
2146973647,170,3
2394853752,2667,4
4319308516,3046,1
6355475778,2987,2
2193149183,891,2
2193149183,2595,3
1550632135,3459,5
8931945288,755,3
2193149183,1851,2
2394853752,199,4
2146973647,1473,1
7647334784,3145,2
9231616010,3465,5
8931945288,376,3
8145425373,386,3
4606201574,3235,5
4319308516,3462,1
4606201574,3145,4
2146973647,3785,1
9231616010,3230,4
6355475778,2129,5
4606201574,1438,2
2193149183,2608,1
2146973647,3118,5
8931945288,3503,2
9231616010,147,1
4319308516,2948,2
5870922792,1285,4
7647334784,1278,4
4319308516,2842,1
9231616010,1965,3
8931945288,2916,4
6355475778,3259,1
1474705841,3391,5
6355475778,602,2
1474705841,2451,2
2193149183,2305,5
1550632135,885,5
5870922792,787,4
1550632135,670,3
9231616010,3277,4
2146973647,3148,1
2193149183,210,5
7125679799,3030,2
5870922792,3611,2
7125679799,802,4
1474705841,2867,5
1550632135,681,5
1474705841,3367,2
2394853752,3421,3
8931945288,1813,4
2193149183,25,4
5870922792,2100,4
4319308516,814,2
4319308516,282,5
4319308516,2208,2
1474705841,1310,3
1474705841,110,5
2193149183,3470,2
7125679799,3322,5
9231616010,1062,1
7647334784,2038,2
2193149183,852,5
8145425373,475,5
4319308516,3719,4
4292741687,3494,3
8931945288,2915,3
9231616010,3045,2
2394853752,1247,5
8145425373,1410,5
5870922792,1347,2
4606201574,1462,4
1474705841,3596,5
4319308516,3083,2
9231616010,2588,2
5870922792,1104,1
8931945288,1785,2
7125679799,377,5
2193149183,681,2
5870922792,3148,2
4606201574,1145,2
1550632135,1422,2
1474705841,2603,3
7647334784,3126,5
4319308516,1263,1
4319308516,2091,5
5870922792,3768,3
6355475778,3719,1
8931945288,1099,2
4319308516,2199,3
2146973647,3017,5
5870922792,1577,1
5870922792,1812,3
7125679799,2096,3
4292741687,2057,4
2146973647,1777,1
4606201574,3465,1
2193149183,374,5
9231616010,2940,3
4319308516,3216,1
2146973647,16,4
8931945288,2812,1
2193149183,2985,3
2146973647,2664,1
9231616010,262,2
5870922792,132,3
2394853752,749,3
4606201574,2077,1
6355475778,1331,5
9231616010,1653,2
7125679799,2926,1
1474705841,2870,1
7647334784,3781,2
7125679799,1349,5
9231616010,330,5
9231616010,2475,2
1474705841,336,3
4606201574,190,5
8931945288,1635,1
2193149183,2905,4
1550632135,1136,4
5870922792,3195,2
8931945288,1559,4
1474705841,2856,4
7125679799,2507,3
2146973647,2451,4
1550632135,2109,3
6355475778,3425,1
5870922792,1574,5
1550632135,1963,4
5870922792,3884,1
6355475778,659,1
7125679799,1647,2
1550632135,3593,2
5870922792,318,3
7647334784,3593,5
4319308516,3883,3
2146973647,705,4
8145425373,287,3
4319308516,3458,2
2146973647,3747,3
5870922792,3718,4
2146973647,3425,4
4292741687,3174,4
1550632135,2503,5
4606201574,1573,2
9231616010,420,5
4606201574,3502,5
2146973647,1527,2
9231616010,1074,4
2394853752,1573,4
1474705841,3495,4
1474705841,951,5
4606201574,1528,3
1550632135,550,4
9231616010,131,1
8931945288,1155,2
1550632135,2982,3
7125679799,2710,3
8931945288,3324,2
8931945288,3730,3
1550632135,1444,2
7125679799,3368,3
7647334784,2445,2
2193149183,3134,5
4606201574,899,1
2146973647,1217,1
2146973647,732,1
8145425373,617,4
2394853752,1306,4
1550632135,1314,5
2394853752,2482,5
7647334784,3395,2
4319308516,247,1
9231616010,1946,3
7647334784,3546,2
7647334784,534,2
4606201574,3286,4
9231616010,2171,5
1474705841,1308,3
2146973647,1973,2
2394853752,3226,5
4606201574,21,1
4319308516,3568,1
7647334784,2089,1
1474705841,1366,1
2146973647,2209,4
8145425373,354,3
2146973647,9,5
2193149183,2191,1
1474705841,3435,4
6355475778,1666,4
4292741687,3583,4
7647334784,1975,1
5870922792,29,1
9231616010,1629,2
7125679799,121,2
6355475778,3785,1
4292741687,2760,3
4292741687,2774,3
9231616010,1792,2
1474705841,2865,3
4292741687,16,5
2146973647,2602,2
1550632135,2686,1
7125679799,3725,2
2193149183,1554,5
9231616010,1157,4
7125679799,2596,2
4606201574,893,5
2193149183,216,1
7647334784,2833,4
1550632135,3543,1
2146973647,317,1
1550632135,2576,1
4606201574,3813,5
1550632135,990,3
2193149183,3323,2
1550632135,3813,5
5870922792,613,4
8931945288,3202,2
1550632135,3030,3
1474705841,3422,1
2193149183,488,1
6355475778,1276,4
8145425373,2093,2
7125679799,3048,5
5870922792,301,5
8931945288,1633,1
5870922792,1764,1
8145425373,3210,1
5870922792,1416,3
2193149183,1844,1
5870922792,3551,2
5870922792,999,3
2146973647,1241,5
7125679799,3526,4
4606201574,3317,1
7647334784,1285,1
4319308516,791,2
8145425373,1003,3
6355475778,2614,2
7647334784,1234,1
4292741687,1008,3
7647334784,3142,3
2146973647,381,1
5870922792,3305,1
7125679799,3805,5
7125679799,531,1
2394853752,146,4
4606201574,3489,3
6355475778,3436,4
2146973647,234,2
8145425373,3759,5
7125679799,2700,5
5870922792,741,5
7125679799,1104,3
1474705841,2084,3
5870922792,1963,3
1474705841,1100,3
2193149183,1570,2
2146973647,2774,2
4606201574,3230,3
7647334784,2182,3
7125679799,1147,3
1474705841,168,3
9231616010,3234,2
8145425373,1762,3
7125679799,1814,4
4292741687,1730,3
1550632135,1339,3
4606201574,3206,5
8931945288,3274,2
4292741687,3440,4
1550632135,3075,2
4319308516,1086,3
8145425373,2999,4
8145425373,3425,5
2193149183,312,3
5870922792,205,3
2193149183,1861,1
2394853752,2502,4
8145425373,1879,3
2394853752,1314,5
7647334784,2976,2
1550632135,3128,5
4319308516,1736,4
6355475778,1066,3
1474705841,2533,1
7647334784,3255,4
2394853752,3786,4
8145425373,403,4
6355475778,2996,2
2146973647,2902,5
2146973647,2962,2
1474705841,1097,4
4292741687,1870,5
2146973647,2787,1
2193149183,1183,3
8931945288,273,2
6355475778,1051,1
2193149183,1737,4
2146973647,641,2
4606201574,1424,2
6355475778,2977,4
5870922792,842,4
4292741687,2011,1
8145425373,234,1
1550632135,6,3
9231616010,2511,3
2394853752,747,1
1474705841,1918,1
4292741687,2908,4
4606201574,1336,5
2394853752,1378,4
8931945288,971,3
1550632135,3072,3
8145425373,3607,1
7647334784,712,2
1474705841,2903,5
8931945288,3471,5
4606201574,2195,1
2146973647,440,5
8145425373,2,2
4319308516,2827,1
1474705841,378,3
8145425373,2816,2
8145425373,1149,1
5870922792,1241,1
6355475778,3538,4
6355475778,1281,1
1550632135,2806,1
7125679799,3868,3
6355475778,3395,4
1474705841,3305,4
8931945288,1717,1
8145425373,295,3
4319308516,3155,5
4319308516,1799,1
6355475778,2138,2
4319308516,3526,3
8145425373,1390,2
1474705841,3081,3
1550632135,2815,4
9231616010,247,1
8931945288,1222,1
8145425373,659,4
8931945288,1276,5
8931945288,240,4
5870922792,3450,5
5870922792,3470,5
1474705841,696,4
7125679799,2166,4
2394853752,365,5
2193149183,1537,5
1474705841,1027,2
2146973647,885,2
2394853752,2954,5
5870922792,3735,4
5870922792,617,3
4292741687,2604,5
6355475778,2920,5
7125679799,300,5
6355475778,664,3
2394853752,2993,2
4292741687,60,3
4606201574,2778,1
1474705841,949,4
1550632135,2086,2
4292741687,1301,3
2394853752,2857,4
8145425373,1007,3
4319308516,2759,3
4292741687,2997,4
8931945288,2169,3
6355475778,18,5
2146973647,6,4
8145425373,3875,1
1550632135,3252,4
4292741687,1554,5
5870922792,2007,2
2394853752,1243,2
2193149183,1629,2
4319308516,3760,4
4292741687,1955,2
4292741687,763,2
2146973647,1027,3
8145425373,1279,3
4606201574,1809,2
5870922792,2969,1
8145425373,2503,2
4292741687,3007,4
1474705841,917,2
8145425373,311,3
1474705841,2145,4
9231616010,1241,4
4292741687,3473,2
9231616010,339,5
2193149183,30,1
2146973647,1019,3
4606201574,617,3
7647334784,198,2
8931945288,3725,2
4292741687,345,1
4606201574,1084,1
7125679799,3399,2
9231616010,3891,5
4606201574,2913,1
4292741687,2086,3
7125679799,152,4
7647334784,2440,1
4292741687,1319,2
2193149183,3616,2
7125679799,378,5
2146973647,930,5
2394853752,2957,1
2193149183,2314,2
1474705841,3297,3
4319308516,903,2
6355475778,140,4
4292741687,2688,5
5870922792,3165,4
2193149183,1102,4
7647334784,1148,3
4606201574,1668,4
2394853752,3872,3
5870922792,1762,4
5870922792,3178,1
5870922792,593,5
8931945288,1730,2
2394853752,1973,3
4606201574,889,5
2146973647,936,2
2394853752,2825,5
2146973647,405,3
1550632135,1180,1
7125679799,669,5
4292741687,681,5
7125679799,2921,3
